year,week,state,state_name,disease,cases,incidence_per_capita
1928,09,OR,OREGON,SMALLPOX,58,6.2
1928,09,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,09,RI,RHODE ISLAND,SMALLPOX,0,0
1928,09,SC,SOUTH CAROLINA,SMALLPOX,7,0.4
1928,09,SD,SOUTH DAKOTA,SMALLPOX,0,0
1928,09,TN,TENNESSEE,SMALLPOX,34,1.3
1928,09,TX,TEXAS,SMALLPOX,92,1.62
1928,09,UT,UTAH,SMALLPOX,13,2.58
1928,09,VA,VIRGINIA,SMALLPOX,0,0
1928,09,VT,VERMONT,SMALLPOX,0,0
1928,09,WA,WASHINGTON,SMALLPOX,46,2.97
1928,09,WI,WISCONSIN,SMALLPOX,33,1.13
1928,09,WV,WEST VIRGINIA,SMALLPOX,9,0.53
1928,09,WY,WYOMING,SMALLPOX,5,2.27
1928,10,AL,ALABAMA,SMALLPOX,12,0.45
1928,10,AR,ARKANSAS,SMALLPOX,7,0.38
1928,10,AZ,ARIZONA,SMALLPOX,25,5.92
1928,10,CA,CALIFORNIA,SMALLPOX,19,0.36
1928,10,CO,COLORADO,SMALLPOX,12,1.18
1928,10,CT,CONNECTICUT,SMALLPOX,4,0.25
1928,10,DE,DELAWARE,SMALLPOX,0,0
1928,10,FL,FLORIDA,SMALLPOX,7,0.49
1928,10,GA,GEORGIA,SMALLPOX,15,0.52
1928,10,IA,IOWA,SMALLPOX,68,2.78
1928,10,ID,IDAHO,SMALLPOX,0,0
1928,10,IL,ILLINOIS,SMALLPOX,47,0.62
1928,10,IN,INDIANA,SMALLPOX,79,2.46
1928,10,KS,KANSAS,SMALLPOX,70,3.78
1928,10,KY,KENTUCKY,SMALLPOX,32,1.25
1928,10,LA,LOUISIANA,SMALLPOX,32,1.55
1928,10,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,10,MD,MARYLAND,SMALLPOX,4,0.25
1928,10,ME,MAINE,SMALLPOX,0,0
1928,10,MI,MICHIGAN,SMALLPOX,37,0.79
1928,10,MN,MINNESOTA,SMALLPOX,1,0.04
1928,10,MO,MISSOURI,SMALLPOX,53,1.47
1928,10,MS,MISSISSIPPI,SMALLPOX,4,0.2
1928,10,NC,NORTH CAROLINA,SMALLPOX,93,3.02
1928,10,ND,NORTH DAKOTA,SMALLPOX,0,0
1928,10,NE,NEBRASKA,SMALLPOX,51,3.72
1928,10,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,10,NJ,NEW JERSEY,SMALLPOX,0,0
1928,10,NM,NEW MEXICO,SMALLPOX,2,0.48
1928,10,NY,NEW YORK,SMALLPOX,13,0.11
1928,10,OH,OHIO,SMALLPOX,24,0.36
1928,10,OK,OKLAHOMA,SMALLPOX,181,7.72
1928,10,OR,OREGON,SMALLPOX,64,6.84
1928,10,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,10,RI,RHODE ISLAND,SMALLPOX,0,0
1928,10,SC,SOUTH CAROLINA,SMALLPOX,14,0.81
1928,10,SD,SOUTH DAKOTA,SMALLPOX,10,1.46
1928,10,TN,TENNESSEE,SMALLPOX,26,0.99
1928,10,TX,TEXAS,SMALLPOX,65,1.15
1928,10,UT,UTAH,SMALLPOX,13,2.58
1928,10,VT,VERMONT,SMALLPOX,0,0
1928,10,WA,WASHINGTON,SMALLPOX,79,5.09
1928,10,WI,WISCONSIN,SMALLPOX,42,1.44
1928,10,WV,WEST VIRGINIA,SMALLPOX,76,4.48
1928,10,WY,WYOMING,SMALLPOX,15,6.82
1928,11,AL,ALABAMA,SMALLPOX,9,0.34
1928,11,AR,ARKANSAS,SMALLPOX,2,0.11
1928,11,AZ,ARIZONA,SMALLPOX,19,4.5
1928,11,CA,CALIFORNIA,SMALLPOX,26,0.49
1928,11,CO,COLORADO,SMALLPOX,4,0.39
1928,11,CT,CONNECTICUT,SMALLPOX,0,0
1928,11,DE,DELAWARE,SMALLPOX,0,0
1928,11,FL,FLORIDA,SMALLPOX,6,0.42
1928,11,GA,GEORGIA,SMALLPOX,0,0
1928,11,IA,IOWA,SMALLPOX,66,2.69
1928,11,ID,IDAHO,SMALLPOX,0,0
1928,11,IL,ILLINOIS,SMALLPOX,54,0.71
1928,11,IN,INDIANA,SMALLPOX,144,4.48
